BARCODE,PRODUCT SKU,PRODUCT NAME,COLOR,SIZE,SKU FAMILY,NICK NAME,SKU PICKLIST,PRODUCT FULL NAME,PRODUCT SHORT NAME,"NAME, COLOR, SIZE","NAME, COLOR","NAME, SIZE",SKU LEN,LOCATION,CATEGORY
6378,SKD 1.06.00-L/XL,Seri Kurung Kedah,Dusty Purple,L/XL,SKD,Seri,SKD 1.06.00L/XL,Seri Kurung Kedah Dusty Purple - SIZE: L/XL,Seri Kurung Dusty Purple - SIZE: L/XL,Seri / Dusty Purple - L/XL,Seri / Dusty Purple,Seri - L/XL,15,,
6379,SKD 1.07.00-S/M,Seri Kurung Kedah,Dusty Pink,S/M,SKD,Seri,SKD 1.07.00S/M,Seri Kurung Kedah Dusty Pink - SIZE: S/M,Seri Kurung Dusty Pink - SIZE: S/M,Seri / Dusty Pink - S/M,Seri / Dusty Pink,Seri - S/M,14,,
6380,SKD 1.07.00-L/XL,Seri Kurung Kedah,Dusty Pink,L/XL,SKD,Seri,SKD 1.07.00L/XL,Seri Kurung Kedah Dusty Pink - SIZE: L/XL,Seri Kurung Dusty Pink - SIZE: L/XL,Seri / Dusty Pink - L/XL,Seri / Dusty Pink,Seri - L/XL,15,,
6381,SKD 1.09.00-S/M,Seri Kurung Kedah,Brown Latte,S/M,SKD,Seri,SKD 1.09.00S/M,Seri Kurung Kedah Brown Latte - SIZE: S/M,Seri Kurung Brown Latte - SIZE: S/M,Seri / Brown Latte - S/M,Seri / Brown Latte,Seri - S/M,14,,
6382,SKD 1.09.00-L/XL,Seri Kurung Kedah,Brown Latte,L/XL,SKD,Seri,SKD 1.09.00L/XL,Seri Kurung Kedah Brown Latte - SIZE: L/XL,Seri Kurung Brown Latte - SIZE: L/XL,Seri / Brown Latte - L/XL,Seri / Brown Latte,Seri - L/XL,15,,
6383,RMD 7.01.00-FS,Rumi Dress,Black,FREE SIZE,RMD,Rumi,RMD 7.01.00FS,Rumi Dress Black - SIZE: FREE SIZE,Rumi Dress Black - SIZE: FREE SIZE,Rumi / Black - FREE SIZE,Rumi / Black,Rumi - FREE SIZE,13,,
6384,RMD 7.03.00-FS,Rumi Dress,Brick Red,FREE SIZE,RMD,Rumi,RMD 7.03.00FS,Rumi Dress Brick Red - SIZE: FREE SIZE,Rumi Dress Brick Red - SIZE: FREE SIZE,Rumi / Brick Red - FREE SIZE,Rumi / Brick Red,Rumi - FREE SIZE,13,,
6385,RMD 7.04.00-FS,Rumi Dress,Dusty Blue,FREE SIZE,RMD,Rumi,RMD 7.04.00FS,Rumi Dress Dusty Blue - SIZE: FREE SIZE,Rumi Dress Dusty Blue - SIZE: FREE SIZE,Rumi / Dusty Blue - FREE SIZE,Rumi / Dusty Blue,Rumi - FREE SIZE,13,,
6386,RMD 7.05.00-FS,Rumi Dress,Seaweed Green,FREE SIZE,RMD,Rumi,RMD 7.05.00FS,Rumi Dress Seaweed Green - SIZE: FREE SIZE,Rumi Dress Seaweed Green - SIZE: FREE SIZE,Rumi / Seaweed Green - FREE SIZE,Rumi / Seaweed Green,Rumi - FREE SIZE,13,05A-2-6,
6387,RMD 7.05.01-FS,Rumi Dress,Ash Green,FREE SIZE,RMD,Rumi,RMD 7.05.01FS,Rumi Dress Ash Green - SIZE: FREE SIZE,Rumi Dress Ash Green - SIZE: FREE SIZE,Rumi / Ash Green - FREE SIZE,Rumi / Ash Green,Rumi - FREE SIZE,13,,
6388,RMD 7.06.00-FS,Rumi Dress,Dusty Purple,FREE SIZE,RMD,Rumi,RMD 7.06.00FS,Rumi Dress Dusty Purple - SIZE: FREE SIZE,Rumi Dress Dusty Purple - SIZE: FREE SIZE,Rumi / Dusty Purple - FREE SIZE,Rumi / Dusty Purple,Rumi - FREE SIZE,13,,
6389,RMD 7.07.00-FS,Rumi Dress,Dusty Pink,FREE SIZE,RMD,Rumi,RMD 7.07.00FS,Rumi Dress Dusty Pink - SIZE: FREE SIZE,Rumi Dress Dusty Pink - SIZE: FREE SIZE,Rumi / Dusty Pink - FREE SIZE,Rumi / Dusty Pink,Rumi - FREE SIZE,13,,
6390,RMD 7.09.00-FS,Rumi Dress,Brown Latte,FREE SIZE,RMD,Rumi,RMD 7.09.00FS,Rumi Dress Brown Latte - SIZE: FREE SIZE,Rumi Dress Brown Latte - SIZE: FREE SIZE,Rumi / Brown Latte - FREE SIZE,Rumi / Brown Latte,Rumi - FREE SIZE,13,,
6391,SKD 1.01.00-S/M,Seri Kurung Kedah,Black,S/M,SKD,Seri,SKD 1.01.00S/M,Seri Kurung Kedah Black - SIZE: S/M,Seri Kurung Black - SIZE: S/M,Seri / Black - S/M,Seri / Black,Seri - S/M,14,,
6392,SKD 1.01.00-L/XL,Seri Kurung Kedah,Black,L/XL,SKD,Seri,SKD 1.01.00L/XL,Seri Kurung Kedah Black - SIZE: L/XL,Seri Kurung Black - SIZE: L/XL,Seri / Black - L/XL,Seri / Black,Seri - L/XL,15,,
6393,AKR 1.03.00-S,Ayu Kurung,Brick Red,S,AKR,Ayu,AKR 1.03.00S,Ayu Kurung Brick Red - SIZE: S,Ayu Kurung Brick Red - SIZE: S,Ayu / Brick Red - S,Ayu / Brick Red,Ayu - S,12,,
6394,AKR 1.01.00-S,Ayu Kurung,Black,S,AKR,Ayu,AKR 1.01.00S,Ayu Kurung Black - SIZE: S,Ayu Kurung Black - SIZE: S,Ayu / Black - S,Ayu / Black,Ayu - S,12,,
6396,SRS 5.01.00,Sulam Rose Shawl,Black,,SRS,Sulam Shawl,SRS 5.01.00,Sulam Rose Shawl Black,Sulam Rose Shawl Black,Sulam Shawl / Black,Sulam Shawl / Black,Sulam Shawl,11,,
6397,SRS 5.03.00,Sulam Rose Shawl,Brick Red,,SRS,Sulam Shawl,SRS 5.03.00,Sulam Rose Shawl Brick Red,Sulam Rose Shawl Brick Red,Sulam Shawl / Brick Red,Sulam Shawl / Brick Red,Sulam Shawl,11,,
6398,SRS 5.04.00,Sulam Rose Shawl,Dusty Blue,,SRS,Sulam Shawl,SRS 5.04.00,Sulam Rose Shawl Dusty Blue,Sulam Rose Shawl Dusty Blue,Sulam Shawl / Dusty Blue,Sulam Shawl / Dusty Blue,Sulam Shawl,11,,
6399,SRS 5.05.00,Sulam Rose Shawl,Seaweed Green,,SRS,Sulam Shawl,SRS 5.05.00,Sulam Rose Shawl Seaweed Green,Sulam Rose Shawl Seaweed Green,Sulam Shawl / Seaweed Green,Sulam Shawl / Seaweed Green,Sulam Shawl,11,,
6400,SRS 5.05.01,Sulam Rose Shawl,Ash Green,,SRS,Sulam Shawl,SRS 5.05.01,Sulam Rose Shawl Ash Green,Sulam Rose Shawl Ash Green,Sulam Shawl / Ash Green,Sulam Shawl / Ash Green,Sulam Shawl,11,,
6401,SRS 5.06.00,Sulam Rose Shawl,Dusty Purple,,SRS,Sulam Shawl,SRS 5.06.00,Sulam Rose Shawl Dusty Purple,Sulam Rose Shawl Dusty Purple,Sulam Shawl / Dusty Purple,Sulam Shawl / Dusty Purple,Sulam Shawl,11,,
6402,SRS 5.07.00,Sulam Rose Shawl,Dusty Pink,,SRS,Sulam Shawl,SRS 5.07.00,Sulam Rose Shawl Dusty Pink,Sulam Rose Shawl Dusty Pink,Sulam Shawl / Dusty Pink,Sulam Shawl / Dusty Pink,Sulam Shawl,11,,
6403,SRS 5.09.00,Sulam Rose Shawl,Brown Latte,,SRS,Sulam Shawl,SRS 5.09.00,Sulam Rose Shawl Brown Latte,Sulam Rose Shawl Brown Latte,Sulam Shawl / Brown Latte,Sulam Shawl / Brown Latte,Sulam Shawl,11,,
6404,FMS 9.01.00,Sulam Face Mask,Black,,FMS,Sulam Mask,FMS 9.01.00,Sulam Face Mask Black,Sulam Face Mask Black,Sulam Mask / Black,Sulam Mask / Black,Sulam Mask,11,,
6405,FMS 9.03.00,Sulam Face Mask,Brick Red,,FMS,Sulam Mask,FMS 9.03.00,Sulam Face Mask Brick Red,Sulam Face Mask Brick Red,Sulam Mask / Brick Red,Sulam Mask / Brick Red,Sulam Mask,11,,
6406,FMS 9.04.00,Sulam Face Mask,Dusty Blue,,FMS,Sulam Mask,FMS 9.04.00,Sulam Face Mask Dusty Blue,Sulam Face Mask Dusty Blue,Sulam Mask / Dusty Blue,Sulam Mask / Dusty Blue,Sulam Mask,11,,
6407,FMS 9.05.00,Sulam Face Mask,Seaweed Green,,FMS,Sulam Mask,FMS 9.05.00,Sulam Face Mask Seaweed Green,Sulam Face Mask Seaweed Green,Sulam Mask / Seaweed Green,Sulam Mask / Seaweed Green,Sulam Mask,11,,
6408,FMS 9.05.01,Sulam Face Mask,Ash Green,,FMS,Sulam Mask,FMS 9.05.01,Sulam Face Mask Ash Green,Sulam Face Mask Ash Green,Sulam Mask / Ash Green,Sulam Mask / Ash Green,Sulam Mask,11,,
6409,FMS 9.06.00,Sulam Face Mask,Dusty Purple,,FMS,Sulam Mask,FMS 9.06.00,Sulam Face Mask Dusty Purple,Sulam Face Mask Dusty Purple,Sulam Mask / Dusty Purple,Sulam Mask / Dusty Purple,Sulam Mask,11,,
6410,FMS 9.07.00,Sulam Face Mask,Dusty Pink,,FMS,Sulam Mask,FMS 9.07.00,Sulam Face Mask Dusty Pink,Sulam Face Mask Dusty Pink,Sulam Mask / Dusty Pink,Sulam Mask / Dusty Pink,Sulam Mask,11,,
6411,FMS 9.09.00,Sulam Face Mask,Brown Latte,,FMS,Sulam Mask,FMS 9.09.00,Sulam Face Mask Brown Latte,Sulam Face Mask Brown Latte,Sulam Mask / Brown Latte,Sulam Mask / Brown Latte,Sulam Mask,11,,
6412,NSA080040100-S,Afwan Baju Melayu Teluk Belanga,Black,S,NSA08004,Afwan,NSA080040100S,Afwan Baju Melayu Teluk Belanga Black - SIZE: S,Afwan Teluk Belanga Black - SIZE: S,Afwan / Black - S,Afwan / Black,Afwan - S,13,,
6413,NSA080040100-M,Afwan Baju Melayu Teluk Belanga,Black,M,NSA08004,Afwan,NSA080040100M,Afwan Baju Melayu Teluk Belanga Black - SIZE: M,Afwan Teluk Belanga Black - SIZE: M,Afwan / Black - M,Afwan / Black,Afwan - M,13,,
6414,NSA080040100-L,Afwan Baju Melayu Teluk Belanga,Black,L,NSA08004,Afwan,NSA080040100L,Afwan Baju Melayu Teluk Belanga Black - SIZE: L,Afwan Teluk Belanga Black - SIZE: L,Afwan / Black - L,Afwan / Black,Afwan - L,13,,
6415,NSA080040100-XL,Afwan Baju Melayu Teluk Belanga,Black,XL,NSA08004,Afwan,NSA080040100XL,Afwan Baju Melayu Teluk Belanga Black - SIZE: XL,Afwan Teluk Belanga Black - SIZE: XL,Afwan / Black - XL,Afwan / Black,Afwan - XL,14,,
6416,NSA080040100-XXL,Afwan Baju Melayu Teluk Belanga,Black,XXL,NSA08004,Afwan,NSA080040100XXL,Afwan Baju Melayu Teluk Belanga Black - SIZE: XXL,Afwan Teluk Belanga Black - SIZE: XXL,Afwan / Black - XXL,Afwan / Black,Afwan - XXL,15,,
6417,NSA080040300-S,Afwan Baju Melayu Teluk Belanga,Red,S,NSA08004,Afwan,NSA080040300S,Afwan Baju Melayu Teluk Belanga Red - SIZE: S,Afwan Teluk Belanga Red - SIZE: S,Afwan / Red - S,Afwan / Red,Afwan - S,13,,
6418,NSA080040300-M,Afwan Baju Melayu Teluk Belanga,Red,M,NSA08004,Afwan,NSA080040300M,Afwan Baju Melayu Teluk Belanga Red - SIZE: M,Afwan Teluk Belanga Red - SIZE: M,Afwan / Red - M,Afwan / Red,Afwan - M,13,12d-3-6,
6419,NSA080040300-L,Afwan Baju Melayu Teluk Belanga,Red,L,NSA08004,Afwan,NSA080040300L,Afwan Baju Melayu Teluk Belanga Red - SIZE: L,Afwan Teluk Belanga Red - SIZE: L,Afwan / Red - L,Afwan / Red,Afwan - L,13,12d-3-6,
6420,NSA080040300-XL,Afwan Baju Melayu Teluk Belanga,Red,XL,NSA08004,Afwan,NSA080040300XL,Afwan Baju Melayu Teluk Belanga Red - SIZE: XL,Afwan Teluk Belanga Red - SIZE: XL,Afwan / Red - XL,Afwan / Red,Afwan - XL,14,12d-3-6,
6421,NSA080040300-XXL,Afwan Baju Melayu Teluk Belanga,Red,XXL,NSA08004,Afwan,NSA080040300XXL,Afwan Baju Melayu Teluk Belanga Red - SIZE: XXL,Afwan Teluk Belanga Red - SIZE: XXL,Afwan / Red - XXL,Afwan / Red,Afwan - XXL,15,12d-3-7,
6422,NSA080040400-S,Afwan Baju Melayu Teluk Belanga,Dusty Blue,S,NSA08004,Afwan,NSA080040400S,Afwan Baju Melayu Teluk Belanga Dusty Blue - SIZE: S,Afwan Teluk Belanga Dusty Blue - SIZE: S,Afwan / Dusty Blue - S,Afwan / Dusty Blue,Afwan - S,13,,
6423,NSA080040400-M,Afwan Baju Melayu Teluk Belanga,Dusty Blue,M,NSA08004,Afwan,NSA080040400M,Afwan Baju Melayu Teluk Belanga Dusty Blue - SIZE: M,Afwan Teluk Belanga Dusty Blue - SIZE: M,Afwan / Dusty Blue - M,Afwan / Dusty Blue,Afwan - M,13,12d-3-6,
6424,NSA080040400-L,Afwan Baju Melayu Teluk Belanga,Dusty Blue,L,NSA08004,Afwan,NSA080040400L,Afwan Baju Melayu Teluk Belanga Dusty Blue - SIZE: L,Afwan Teluk Belanga Dusty Blue - SIZE: L,Afwan / Dusty Blue - L,Afwan / Dusty Blue,Afwan - L,13,,
6425,NSA080040400-XL,Afwan Baju Melayu Teluk Belanga,Dusty Blue,XL,NSA08004,Afwan,NSA080040400XL,Afwan Baju Melayu Teluk Belanga Dusty Blue - SIZE: XL,Afwan Teluk Belanga Dusty Blue - SIZE: XL,Afwan / Dusty Blue - XL,Afwan / Dusty Blue,Afwan - XL,14,12d-3-7,
6426,NSA080040400-XXL,Afwan Baju Melayu Teluk Belanga,Dusty Blue,XXL,NSA08004,Afwan,NSA080040400XXL,Afwan Baju Melayu Teluk Belanga Dusty Blue - SIZE: XXL,Afwan Teluk Belanga Dusty Blue - SIZE: XXL,Afwan / Dusty Blue - XXL,Afwan / Dusty Blue,Afwan - XXL,15,,
6427,NSA080040500-S,Afwan Baju Melayu Teluk Belanga,Seaweed Green,S,NSA08004,Afwan,NSA080040500S,Afwan Baju Melayu Teluk Belanga Seaweed Green - SIZE: S,Afwan Teluk Belanga Seaweed Green - SIZE: S,Afwan / Seaweed Green - S,Afwan / Seaweed Green,Afwan - S,13,,
6428,NSA080040500-M,Afwan Baju Melayu Teluk Belanga,Seaweed Green,M,NSA08004,Afwan,NSA080040500M,Afwan Baju Melayu Teluk Belanga Seaweed Green - SIZE: M,Afwan Teluk Belanga Seaweed Green - SIZE: M,Afwan / Seaweed Green - M,Afwan / Seaweed Green,Afwan - M,13,12d-3-6,
6429,NSA080040500-L,Afwan Baju Melayu Teluk Belanga,Seaweed Green,L,NSA08004,Afwan,NSA080040500L,Afwan Baju Melayu Teluk Belanga Seaweed Green - SIZE: L,Afwan Teluk Belanga Seaweed Green - SIZE: L,Afwan / Seaweed Green - L,Afwan / Seaweed Green,Afwan - L,13,,
6430,NSA080040500-XL,Afwan Baju Melayu Teluk Belanga,Seaweed Green,XL,NSA08004,Afwan,NSA080040500XL,Afwan Baju Melayu Teluk Belanga Seaweed Green - SIZE: XL,Afwan Teluk Belanga Seaweed Green - SIZE: XL,Afwan / Seaweed Green - XL,Afwan / Seaweed Green,Afwan - XL,14,,
6431,NSA080040500-XXL,Afwan Baju Melayu Teluk Belanga,Seaweed Green,XXL,NSA08004,Afwan,NSA080040500XXL,Afwan Baju Melayu Teluk Belanga Seaweed Green - SIZE: XXL,Afwan Teluk Belanga Seaweed Green - SIZE: XXL,Afwan / Seaweed Green - XXL,Afwan / Seaweed Green,Afwan - XXL,15,,
6432,NSA080040501-S,Afwan Baju Melayu Teluk Belanga,Ash Green,S,NSA08004,Afwan,NSA080040501S,Afwan Baju Melayu Teluk Belanga Ash Green - SIZE: S,Afwan Teluk Belanga Ash Green - SIZE: S,Afwan / Ash Green - S,Afwan / Ash Green,Afwan - S,13,,
6433,NSA080040501-M,Afwan Baju Melayu Teluk Belanga,Ash Green,M,NSA08004,Afwan,NSA080040501M,Afwan Baju Melayu Teluk Belanga Ash Green - SIZE: M,Afwan Teluk Belanga Ash Green - SIZE: M,Afwan / Ash Green - M,Afwan / Ash Green,Afwan - M,13,,
6434,NSA080040501-L,Afwan Baju Melayu Teluk Belanga,Ash Green,L,NSA08004,Afwan,NSA080040501L,Afwan Baju Melayu Teluk Belanga Ash Green - SIZE: L,Afwan Teluk Belanga Ash Green - SIZE: L,Afwan / Ash Green - L,Afwan / Ash Green,Afwan - L,13,,
6435,NSA080040501-XL,Afwan Baju Melayu Teluk Belanga,Ash Green,XL,NSA08004,Afwan,NSA080040501XL,Afwan Baju Melayu Teluk Belanga Ash Green - SIZE: XL,Afwan Teluk Belanga Ash Green - SIZE: XL,Afwan / Ash Green - XL,Afwan / Ash Green,Afwan - XL,14,,
6436,NSA080040501-XXL,Afwan Baju Melayu Teluk Belanga,Ash Green,XXL,NSA08004,Afwan,NSA080040501XXL,Afwan Baju Melayu Teluk Belanga Ash Green - SIZE: XXL,Afwan Teluk Belanga Ash Green - SIZE: XXL,Afwan / Ash Green - XXL,Afwan / Ash Green,Afwan - XXL,15,,
6437,NSA080040700-S,Afwan Baju Melayu Teluk Belanga,Dusty Pink,S,NSA08004,Afwan,NSA080040700S,Afwan Baju Melayu Teluk Belanga Dusty Pink - SIZE: S,Afwan Teluk Belanga Dusty Pink - SIZE: S,Afwan / Dusty Pink - S,Afwan / Dusty Pink,Afwan - S,13,12C-1-1,
6438,NSA080040700-M,Afwan Baju Melayu Teluk Belanga,Dusty Pink,M,NSA08004,Afwan,NSA080040700M,Afwan Baju Melayu Teluk Belanga Dusty Pink - SIZE: M,Afwan Teluk Belanga Dusty Pink - SIZE: M,Afwan / Dusty Pink - M,Afwan / Dusty Pink,Afwan - M,13,,
6439,NSA080040700-L,Afwan Baju Melayu Teluk Belanga,Dusty Pink,L,NSA08004,Afwan,NSA080040700L,Afwan Baju Melayu Teluk Belanga Dusty Pink - SIZE: L,Afwan Teluk Belanga Dusty Pink - SIZE: L,Afwan / Dusty Pink - L,Afwan / Dusty Pink,Afwan - L,13,,
6440,NSA080040700-XL,Afwan Baju Melayu Teluk Belanga,Dusty Pink,XL,NSA08004,Afwan,NSA080040700XL,Afwan Baju Melayu Teluk Belanga Dusty Pink - SIZE: XL,Afwan Teluk Belanga Dusty Pink - SIZE: XL,Afwan / Dusty Pink - XL,Afwan / Dusty Pink,Afwan - XL,14,,
6441,NSA080040700-XXL,Afwan Baju Melayu Teluk Belanga,Dusty Pink,XXL,NSA08004,Afwan,NSA080040700XXL,Afwan Baju Melayu Teluk Belanga Dusty Pink - SIZE: XXL,Afwan Teluk Belanga Dusty Pink - SIZE: XXL,Afwan / Dusty Pink - XXL,Afwan / Dusty Pink,Afwan - XXL,15,,
6442,NSA080040900-S,Afwan Baju Melayu Teluk Belanga,Brown,S,NSA08004,Afwan,NSA080040900S,Afwan Baju Melayu Teluk Belanga Brown - SIZE: S,Afwan Teluk Belanga Brown - SIZE: S,Afwan / Brown - S,Afwan / Brown,Afwan - S,13,,
6443,NSA080040900-M,Afwan Baju Melayu Teluk Belanga,Brown,M,NSA08004,Afwan,NSA080040900M,Afwan Baju Melayu Teluk Belanga Brown - SIZE: M,Afwan Teluk Belanga Brown - SIZE: M,Afwan / Brown - M,Afwan / Brown,Afwan - M,13,,
6444,NSA080040900-L,Afwan Baju Melayu Teluk Belanga,Brown,L,NSA08004,Afwan,NSA080040900L,Afwan Baju Melayu Teluk Belanga Brown - SIZE: L,Afwan Teluk Belanga Brown - SIZE: L,Afwan / Brown - L,Afwan / Brown,Afwan - L,13,,
6445,NSA080040900-XL,Afwan Baju Melayu Teluk Belanga,Brown,XL,NSA08004,Afwan,NSA080040900XL,Afwan Baju Melayu Teluk Belanga Brown - SIZE: XL,Afwan Teluk Belanga Brown - SIZE: XL,Afwan / Brown - XL,Afwan / Brown,Afwan - XL,14,,
6446,NSA080040900-XXL,Afwan Baju Melayu Teluk Belanga,Brown,XXL,NSA08004,Afwan,NSA080040900XXL,Afwan Baju Melayu Teluk Belanga Brown - SIZE: XXL,Afwan Teluk Belanga Brown - SIZE: XXL,Afwan / Brown - XXL,Afwan / Brown,Afwan - XXL,15,,
6447,NSA080040901-S,Afwan Baju Melayu Teluk Belanga,Dusty Brown,S,NSA08004,Afwan,NSA080040901S,Afwan Baju Melayu Teluk Belanga Dusty Brown - SIZE: S,Afwan Teluk Belanga Dusty Brown - SIZE: S,Afwan / Dusty Brown - S,Afwan / Dusty Brown,Afwan - S,13,,
6448,NSA080040901-M,Afwan Baju Melayu Teluk Belanga,Dusty Brown,M,NSA08004,Afwan,NSA080040901M,Afwan Baju Melayu Teluk Belanga Dusty Brown - SIZE: M,Afwan Teluk Belanga Dusty Brown - SIZE: M,Afwan / Dusty Brown - M,Afwan / Dusty Brown,Afwan - M,13,,
6449,NSA080040901-L,Afwan Baju Melayu Teluk Belanga,Dusty Brown,L,NSA08004,Afwan,NSA080040901L,Afwan Baju Melayu Teluk Belanga Dusty Brown - SIZE: L,Afwan Teluk Belanga Dusty Brown - SIZE: L,Afwan / Dusty Brown - L,Afwan / Dusty Brown,Afwan - L,13,,
6450,NSA080040901-XL,Afwan Baju Melayu Teluk Belanga,Dusty Brown,XL,NSA08004,Afwan,NSA080040901XL,Afwan Baju Melayu Teluk Belanga Dusty Brown - SIZE: XL,Afwan Teluk Belanga Dusty Brown - SIZE: XL,Afwan / Dusty Brown - XL,Afwan / Dusty Brown,Afwan - XL,14,,
6451,NSA080040901-XXL,Afwan Baju Melayu Teluk Belanga,Dusty Brown,XXL,NSA08004,Afwan,NSA080040901XXL,Afwan Baju Melayu Teluk Belanga Dusty Brown - SIZE: XXL,Afwan Teluk Belanga Dusty Brown - SIZE: XXL,Afwan / Dusty Brown - XXL,Afwan / Dusty Brown,Afwan - XXL,15,,
6501,RHA 7.03.01-FS,Ruuha Lounge Dress,Brick Red,FREE SIZE,RHA,Ruuha,RHA 7.03.01FS,Ruuha Lounge Dress Brick Red - SIZE: FREE SIZE,Ruuha Lounge Dress Brick Red - SIZE: FREE SIZE,Ruuha / Brick Red - FREE SIZE,Ruuha / Brick Red,Ruuha - FREE SIZE,13,,
6502,RHA 7.05.03-FS,Ruuha Lounge Dress,Ash Green,FREE SIZE,RHA,Ruuha,RHA 7.05.03FS,Ruuha Lounge Dress Ash Green - SIZE: FREE SIZE,Ruuha Lounge Dress Ash Green - SIZE: FREE SIZE,Ruuha / Ash Green - FREE SIZE,Ruuha / Ash Green,Ruuha - FREE SIZE,13,,
6503,RHA 7.06.03-FS,Ruuha Lounge Dress,Violet Purple,FREE SIZE,RHA,Ruuha,RHA 7.06.03FS,Ruuha Lounge Dress Violet Purple - SIZE: FREE SIZE,Ruuha Lounge Dress Violet Purple - SIZE: FREE SIZE,Ruuha / Violet Purple - FREE SIZE,Ruuha / Violet Purple,Ruuha - FREE SIZE,13,,
6504,RHA 7.07.03-FS,Ruuha Lounge Dress,Pink,FREE SIZE,RHA,Ruuha,RHA 7.07.03FS,Ruuha Lounge Dress Pink - SIZE: FREE SIZE,Ruuha Lounge Dress Pink - SIZE: FREE SIZE,Ruuha / Pink - FREE SIZE,Ruuha / Pink,Ruuha - FREE SIZE,13,,
6505,RHA 7.07.04-FS,Ruuha Lounge Dress,Coral Pink,FREE SIZE,RHA,Ruuha,RHA 7.07.04FS,Ruuha Lounge Dress Coral Pink - SIZE: FREE SIZE,Ruuha Lounge Dress Coral Pink - SIZE: FREE SIZE,Ruuha / Coral Pink - FREE SIZE,Ruuha / Coral Pink,Ruuha - FREE SIZE,13,,
6506,RHA 7.08.01-FS,Ruuha Lounge Dress,Mustard,FREE SIZE,RHA,Ruuha,RHA 7.08.01FS,Ruuha Lounge Dress Mustard - SIZE: FREE SIZE,Ruuha Lounge Dress Mustard - SIZE: FREE SIZE,Ruuha / Mustard - FREE SIZE,Ruuha / Mustard,Ruuha - FREE SIZE,13,,
6507,JKT 3.05.04-FS,Jenna Kaftan Top,Turquoise Green,FREE SIZE,JKT,Jenna Top,JKT 3.05.04FS,Jenna Kaftan Top Turquoise Green - SIZE: FREE SIZE,Jenna Kaftan Top Turquoise Green - SIZE: FREE SIZE,Jenna Top / Turquoise Green - FREE SIZE,Jenna Top / Turquoise Green,Jenna Top - FREE SIZE,13,,
6508,JPP 4.05.04-FS,Jenna Pants Linen,Turquoise Green,FREE SIZE,JPP,Jenna Pants,JPP 4.05.04FS,Jenna Pants Linen Turquoise Green - SIZE: FREE SIZE,Jenna Pants Linen Turquoise Green - SIZE: FREE SIZE,Jenna Pants / Turquoise Green - FREE SIZE,Jenna Pants / Turquoise Green,Jenna Pants - FREE SIZE,13,,
6519,RHA 7.02.01-FS,Ruuha Lounge Dress,Creamy,FREE SIZE,RHA,Ruuha,RHA 7.02.01FS,Ruuha Lounge Dress Creamy - SIZE: FREE SIZE,Ruuha Lounge Dress Creamy - SIZE: FREE SIZE,Ruuha / Creamy - FREE SIZE,Ruuha / Creamy,Ruuha - FREE SIZE,13,,
6520,RHA 7.09.03-FS,Ruuha Lounge Dress,Beige,FREE SIZE,RHA,Ruuha,RHA 7.09.03FS,Ruuha Lounge Dress Beige - SIZE: FREE SIZE,Ruuha Lounge Dress Beige - SIZE: FREE SIZE,Ruuha / Beige - FREE SIZE,Ruuha / Beige,Ruuha - FREE SIZE,13,,
6521,KKP 1.04.00-XS,Kesuma Kurung Pahang,Blue,XS,KKP,Kesuma,KKP 1.04.00XS,Kesuma Kurung Pahang Blue - SIZE: XS,Kesuma Kurung Blue - SIZE: XS,Kesuma / Blue - XS,Kesuma / Blue,Kesuma - XS,13,05A-4-1,
6522,KKP 1.04.00-S,Kesuma Kurung Pahang,Blue,S,KKP,Kesuma,KKP 1.04.00S,Kesuma Kurung Pahang Blue - SIZE: S,Kesuma Kurung Blue - SIZE: S,Kesuma / Blue - S,Kesuma / Blue,Kesuma - S,12,,
6523,KKP 1.04.00-M,Kesuma Kurung Pahang,Blue,M,KKP,Kesuma,KKP 1.04.00M,Kesuma Kurung Pahang Blue - SIZE: M,Kesuma Kurung Blue - SIZE: M,Kesuma / Blue - M,Kesuma / Blue,Kesuma - M,12,,
6524,KKP 1.04.00-L,Kesuma Kurung Pahang,Blue,L,KKP,Kesuma,KKP 1.04.00L,Kesuma Kurung Pahang Blue - SIZE: L,Kesuma Kurung Blue - SIZE: L,Kesuma / Blue - L,Kesuma / Blue,Kesuma - L,12,05A-4-1,
6525,KKP 1.04.00-XL,Kesuma Kurung Pahang,Blue,XL,KKP,Kesuma,KKP 1.04.00XL,Kesuma Kurung Pahang Blue - SIZE: XL,Kesuma Kurung Blue - SIZE: XL,Kesuma / Blue - XL,Kesuma / Blue,Kesuma - XL,13,,
6526,KKP 1.04.00-XXL,Kesuma Kurung Pahang,Blue,XXL,KKP,Kesuma,KKP 1.04.00XXL,Kesuma Kurung Pahang Blue - SIZE: XXL,Kesuma Kurung Blue - SIZE: XXL,Kesuma / Blue - XXL,Kesuma / Blue,Kesuma - XXL,14,,
6527,KKP 1.04.00-3XL,Kesuma Kurung Pahang,Blue,3XL,KKP,Kesuma,KKP 1.04.003XL,Kesuma Kurung Pahang Blue - SIZE: 3XL,Kesuma Kurung Blue - SIZE: 3XL,Kesuma / Blue - 3XL,Kesuma / Blue,Kesuma - 3XL,14,,
6528,KKP 1.04.00-4XL,Kesuma Kurung Pahang,Blue,4XL,KKP,Kesuma,KKP 1.04.004XL,Kesuma Kurung Pahang Blue - SIZE: 4XL,Kesuma Kurung Blue - SIZE: 4XL,Kesuma / Blue - 4XL,Kesuma / Blue,Kesuma - 4XL,14,,
